"Date of Download: 2024-05-09_18:25:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:11752,11828  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748108","SM5908A-2","","plot","6784022","202331BCEPR_cere_rep1_SM5908A-2_17","1","1","17","2","14","test","","","","29.5647476340694","340","4.46428571428571","2.25","3","1","1","3","","10","3","","","1","3","","3","","2750","214","0","2","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748385","SM5950A-9","","plot","6783891","202331BCEPR_cere_rep1_SM5950A-9_78","1","1","78","6","13","test","","","","24.8227891156463","160","3.27380952380952","1.65","5","2","1","2","","10","3","","","1","3","","4","","1550","80","0","2","","","1","7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3749353","SM6174A-8","","plot","6784086","202331BCEPR_cere_rep1_SM6174A-8_108","1","1","108","8","13","test","","","","31.0787001287001","280","14.3849206349206","7.25","5","1","1","7","","10","1","","","1","3","","3","","4250","365","0","2","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3749387","SM6218A-12","","plot","6783941","202331BCEPR_cere_rep1_SM6218A-12_19","1","1","19","2","12","test","","","","38.0700206932229","100","15.8730158730159","8","4","1","2","8","","10","3","","","1","3","","2","","4400","534","0","5","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3749392","SM6218A-4","","plot","6783878","202331BCEPR_cere_rep1_SM6218A-4_83","1","1","83","6","8","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748201","SM6376A-23","","plot","6783876","202331BCEPR_cere_rep1_SM6376A-23_90","1","1","90","6","1","test","","","","22.1201244813278","415","1.19047619047619","0.6","1","1","1","0","","10","2","","","1","3","","4","","500","18","0","2","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003845","SM6535A-12","","plot","6783965","202331BCEPR_cere_rep1_SM6535A-12_4","1","1","4","1","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003849","SM6535A-16","","plot","6783910","202331BCEPR_cere_rep1_SM6535A-16_29","1","1","29","2","2","test","","","","28.9098765432098","400","13.3928571428571","6.75","5","2","1","10","","10","2","","","4","3","","3","","4200","312","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003858","SM6535A-7","","plot","6783961","202331BCEPR_cere_rep1_SM6535A-7_57","1","1","57","4","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003862","SM6536A-2","","plot","6783899","202331BCEPR_cere_rep1_SM6536A-2_128","1","1","128","9","8","test","","","","","165","","","4","1","1","","","10","3","","","","","","","","","","","1","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003869","SM6537A-13","","plot","6783833","202331BCEPR_cere_rep1_SM6537A-13_58","1","1","58","4","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003875","SM6537A-2","","plot","6783990","202331BCEPR_cere_rep1_SM6537A-2_102","1","1","102","7","12","test","","","","26.9236483416629","130","16.9642857142857","8.55","5","2","1","8","","10","3","","","1","","","","","4700","298","0","1","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003879","SM6537A-6","","plot","6783898","202331BCEPR_cere_rep1_SM6537A-6_109","1","1","109","8","12","test","","","","34.6209753231492","","4.56349206349206","2.3","4","1","2","3","","10","2","","","1","3","","4","","1900","198","0","2","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003885","SM6538A-3","","plot","6783841","202331BCEPR_cere_rep1_SM6538A-3_46","1","1","46","4","15","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003900","SM6541A-2","","plot","6784033","202331BCEPR_cere_rep1_SM6541A-2_121","1","1","121","9","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003904","SM6542A-3","","plot","6784089","202331BCEPR_cere_rep1_SM6542A-3_69","1","1","69","5","9","test","","","","25.7576782449726","","6.94444444444444","3.5","5","1","1","5","","10","3","","","1","3","","3","","2900","165","0","4","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003906","SM6543A-1","","plot","6784092","202331BCEPR_cere_rep1_SM6543A-1_40","1","1","40","3","10","test","","","","33.2970061291843","","33.531746031746","16.9","5","2","2","18","","10","3","","","3","3","","2","","4700","458","0","6","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003909","SM6543A-4","","plot","6783906","202331BCEPR_cere_rep1_SM6543A-4_67","1","1","67","5","7","test","","","","","168","","","5","1","3","","","10","3","","","","","","","","","","","2","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003912","SM6544A-1","","plot","6783925","202331BCEPR_cere_rep1_SM6544A-1_16","1","1","16","2","15","test","","","","36.9606186518929","170","66.9642857142857","33.75","5","2","1","30","","10","3","","","4","3","","1","","4900","568","0","9","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003923","SM6544A-6","","plot","6783954","202331BCEPR_cere_rep1_SM6544A-6_103","1","1","103","7","13","test","","","","27.6913834658954","165","10.4761904761905","5.28","5","1","2","5","","10","2","","","1","3","","2","","4450","301","0","3","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003929","SM6546A-1","","plot","6784024","202331BCEPR_cere_rep1_SM6546A-1_123","1","1","123","9","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003930","SM6547A-1","","plot","6783837","202331BCEPR_cere_rep1_SM6547A-1_106","1","1","106","8","15","test","","","","32.6474410436528","","83.9285714285714","42.3","5","1","2","25","","10","3","","","2","3","","1","","4400","414","0","4","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003934","SM6548A-3","","plot","6783903","202331BCEPR_cere_rep1_SM6548A-3_45","1","1","45","3","15","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003937","SM6549A-1","","plot","6783943","202331BCEPR_cere_rep1_SM6549A-1_124","1","1","124","9","4","test","","","","27.9058891454965","170","53.1746031746032","26.8","5","1","1","30","","10","2","","","3","3","","1","","4650","320","0","7","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003939","SM6549A-11","","plot","6783895","202331BCEPR_cere_rep1_SM6549A-11_9","1","1","9","1","9","test","","","","31.1458107790068","130","17.1626984126984","8.65","5","1","2","11","","10","3","","","1","3","","1","","4650","401","0","2","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003941","SM6549A-13","","plot","6784000","202331BCEPR_cere_rep1_SM6549A-13_65","1","1","65","5","5","test","","","","26.7280525502318","160","9.32539682539682","4.7","5","1","3","4","","10","2","","","1","3","","2","","3450","215","0","6","","","1","7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003950","SM6549A-9","","plot","6783923","202331BCEPR_cere_rep1_SM6549A-9_76","1","1","76","6","15","test","","","","25.5504283674441","460","10.515873015873","5.3","5","1","1","5","","10","3","","","1","3","","2","","4450","248","0","3","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003956","SM6552A-2","","plot","6784068","202331BCEPR_cere_rep1_SM6552A-2_125","1","1","125","9","5","test","","","","30.9905466970387","270","35.6150793650794","17.95","5","1","1","26","","10","2","","","4","3","","2","","4800","410","0","7","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003964","SM6553A-5","","plot","6783981","202331BCEPR_cere_rep1_SM6553A-5_64","1","1","64","5","4","test","","","","30.6296400449943","130","12.6984126984127","6.4","5","1","2","7","","10","2","","","1","3","","2","","4850","405","0","10","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003967","SM6553A-8","","plot","6783851","202331BCEPR_cere_rep1_SM6553A-8_113","1","1","113","8","8","test","","","","26.7606666666667","430","13.8888888888889","7","5","1","1","9","","10","2","","","5","3","","2","","4800","300","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003970","SM6557A-1","","plot","6783890","202331BCEPR_cere_rep1_SM6557A-1_42","1","1","42","3","12","test","","","","","260","31.9444444444444","16.1","5","1","1","19","","10","2","","","4","3","","2","","","","0","7","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003971","SM6557A-2","","plot","6783963","202331BCEPR_cere_rep1_SM6557A-2_92","1","1","92","7","2","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003973","SM6557A-4","","plot","6784077","202331BCEPR_cere_rep1_SM6557A-4_66","1","1","66","5","6","test","","","","31.0741988950276","175","16.765873015873","8.45","5","3","3","16","","10","3","","","4","2","","3","","4950","425","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003976","SM6558A-3","","plot","6783996","202331BCEPR_cere_rep1_SM6558A-3_94","1","1","94","7","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003978","SM6558A-5","","plot","6784064","202331BCEPR_cere_rep1_SM6558A-5_120","1","1","120","8","1","test","","","","25.6772727272727","140","23.015873015873","11.6","5","1","1","20","","10","1","","","6","1","","2","","4500","254","0","10","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003980","SM6558A-7","","plot","6783968","202331BCEPR_cere_rep1_SM6558A-7_70","1","1","70","5","10","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003982","SM6558A-9","","plot","6783827","202331BCEPR_cere_rep1_SM6558A-9_23","1","1","23","2","8","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003987","SM6562A-3","","plot","6783950","202331BCEPR_cere_rep1_SM6562A-3_97","1","1","97","7","7","test","","","","37.2157249466951","165","30.7539682539683","15.5","5","2","1","17","","10","2","","","2","3","","1","","4250","498","0","4","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003990","SM6564A-1","","plot","6784066","202331BCEPR_cere_rep1_SM6564A-1_8","1","1","8","1","8","test","","","","29.8759052924791","100","9.12698412698412","4.6","5","1","1","6","","10","2","","","1","2","","2","","3900","310","0","2","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003992","SM6564A-3","","plot","6783862","202331BCEPR_cere_rep1_SM6564A-3_39","1","1","39","3","9","test","","","","34.2396202531645","170","26.6865079365079","13.45","5","1","1","20","","10","3","","","5","3","","2","","4400","450","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003995","SM6565A-1","","plot","6783940","202331BCEPR_cere_rep1_SM6565A-1_6","1","1","6","1","6","test","","","","35.3228270814272","190","33.531746031746","16.9","5","2","2","23","","10","2","","","4","3","","2","","4900","528","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
